﻿序號,縣市,監測日期,測站,二氧化硫 SO2 (ppb),一氧化碳 CO (ppm),臭氧 O3 (ppb),懸浮微粒 PM 10 (μg/m 3 ),細懸浮微粒 PM 2.5 (μg/m 3 ),氮氧化物 NOx (ppb),一氧化氮 NO (ppb),二氧化氮 NO2 (ppb),風速 WIND_SPEED (m/sec),溫度 AMB_TEMP (℃),相對濕度 RH (percent) 
621.0,新北市,2015/01/23,新店,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
622.0,新北市,2015/01/23,新店,3.0,0.67,36.0,64.0,34.07998289136014,23.52,3.89,19.62,1.78,15.2,57.06
623.0,新北市,2015/01/23,淡水,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,33.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
624.0,新北市,2015/01/23,淡水,4.3,0.55,35.7,66.0,34.07998289136014,17.9,3.04,14.85,2.6251324651998202,17.116743780008733,69.75121397379911
625.0,新北市,2015/01/23,汐止,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,39.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
626.0,新北市,2015/01/23,汐止,7.1,0.62,24.1,65.0,34.07998289136014,39.56,11.75,27.81,1.67,14.04,66.79
627.0,新北市,2015/01/23,土城,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,41.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
628.0,新北市,2015/01/23,土城,4.2,0.6,42.5,69.0,34.07998289136014,19.18,2.17,17.01,1.47,15.91,52.16
629.0,新北市,2015/01/23,林口,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
630.0,新北市,2015/01/23,林口,5.1,0.55,42.8,72.0,34.07998289136014,19.06,2.4,16.66,2.45,13.37,66.14
631.0,新北市,2015/01/23,萬里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
632.0,新北市,2015/01/23,萬里,2.5,0.42,43.1,63.0,34.07998289136014,8.06,1.23,6.83,4.2,12.9,75.25
633.0,新北市,2015/01/22,板橋,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,52.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
634.0,新北市,2015/01/22,板橋,5.7,0.93,26.9,105.0,34.07998289136014,44.92,12.98,31.94,1.77,15.05,60.24
635.0,新北市,2015/01/22,三重,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,47.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
636.0,新北市,2015/01/22,三重,5.9,1.96,31.225284339457566,113.0,34.07998289136014,140.71,87.84,52.87,2.6251324651998202,15.51,58.87
637.0,新北市,2015/01/22,菜寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,50.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
638.0,新北市,2015/01/22,菜寮,5.2,0.86,25.6,92.0,34.07998289136014,45.16,13.58,31.59,1.5,15.14,60.0
639.0,新北市,2015/01/22,永和,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,48.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
640.0,新北市,2015/01/22,永和,3.9,1.07,31.5,87.0,34.07998289136014,46.42,16.9,29.52,1.38,15.31,65.84
641.0,新北市,2015/01/22,新莊,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,59.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
642.0,新北市,2015/01/22,新莊,5.3,1.25,22.5,106.0,34.07998289136014,59.66,21.03,38.63,1.77,14.57,67.51
643.0,新北市,2015/01/22,新店,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,49.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
644.0,新北市,2015/01/22,新店,3.7,0.61,40.3,82.0,34.07998289136014,21.05,3.34,17.71,1.57,14.83,61.72
645.0,新北市,2015/01/22,淡水,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
646.0,新北市,2015/01/22,汐止,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
647.0,新北市,2015/01/22,汐止,4.1,0.75,16.6,88.0,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,1.4,13.56,74.74
648.0,新北市,2015/01/22,土城,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,53.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
649.0,新北市,2015/01/22,土城,5.1,0.87,32.7,102.0,34.07998289136014,48.53,21.77,26.75,1.17,14.39,66.2
650.0,新北市,2015/01/22,林口,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,54.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
651.0,新北市,2015/01/22,林口,4.4,0.6,45.9,100.0,34.07998289136014,23.73,1.69,22.04,1.21,13.58,67.35
652.0,新北市,2015/01/22,萬里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,44.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
653.0,新北市,2015/01/22,萬里,4.5,0.43,50.7,103.0,34.07998289136014,8.57,1.31,7.26,4.43,13.8,70.91
654.0,新北市,2015/01/21,板橋,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
655.0,新北市,2015/01/21,板橋,3.3,0.74,21.7,74.0,34.07998289136014,36.33,7.81,28.53,2.01,17.57,73.27
656.0,新北市,2015/01/21,三重,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
657.0,新北市,2015/01/21,三重,3.5,1.82,31.225284339457566,89.0,34.07998289136014,123.68,77.67,46.01,2.6251324651998202,18.08,71.21
658.0,新北市,2015/01/21,菜寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
659.0,新北市,2015/01/21,菜寮,2.9,0.74,19.7,68.0,34.07998289136014,37.93,9.72,28.21,1.84,17.55,73.98
660.0,新北市,2015/01/21,永和,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
661.0,新北市,2015/01/21,永和,2.8,1.3,17.7,67.0,34.07998289136014,59.29,26.36,32.93,1.23,18.21,78.45
662.0,新北市,2015/01/21,新莊,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
663.0,新北市,2015/01/21,新莊,2.8,0.76,18.9,69.0,34.07998289136014,41.54,9.72,31.83,2.13,17.16,80.78
664.0,新北市,2015/01/21,新店,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,33.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
665.0,新北市,2015/01/21,新店,1.8,0.53,28.4,59.0,34.07998289136014,22.48,3.54,18.94,1.55,17.7,74.33
666.0,新北市,2015/01/21,淡水,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.07998289136014,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
667.0,新北市,2015/01/21,汐止,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
668.0,新北市,2015/01/21,汐止,2.5,0.62,17.0,62.0,34.07998289136014,43.25,15.84,27.41,1.1,16.93,83.92
669.0,新北市,2015/01/21,土城,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,37.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
670.0,新北市,2015/01/21,土城,2.1,0.63,22.4,71.0,34.07998289136014,31.56,7.48,24.08,1.54,16.9,78.38
671.0,新北市,2015/01/21,林口,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,37.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
672.0,新北市,2015/01/21,林口,2.7,0.42,35.0,72.0,34.07998289136014,20.81,1.5,19.3,1.12,15.34,86.34
673.0,新北市,2015/01/21,萬里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,23.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
674.0,新北市,2015/01/21,萬里,1.1,0.29,41.3,57.0,34.07998289136014,6.33,1.03,5.29,3.35,17.15,84.39
675.0,新北市,2015/01/20,板橋,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,33.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
676.0,新北市,2015/01/20,板橋,2.3,0.68,32.2,74.0,34.07998289136014,27.78,3.72,24.06,2.3,18.55,58.48
677.0,新北市,2015/01/20,三重,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
678.0,新北市,2015/01/20,三重,4.0,1.7,31.225284339457566,96.0,34.07998289136014,100.75,57.32,43.43,2.6251324651998202,18.88,58.42
679.0,新北市,2015/01/20,菜寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
680.0,新北市,2015/01/20,菜寮,2.4,0.6,32.8,76.0,34.07998289136014,21.77,1.87,19.89,3.01,18.48,59.09
681.0,新北市,2015/01/20,永和,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
682.0,新北市,2015/01/20,永和,1.9,0.73,37.4,67.0,34.07998289136014,27.6,8.24,19.36,2.62,18.85,65.28
683.0,新北市,2015/01/20,新莊,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
684.0,新北市,2015/01/20,新莊,2.4,0.61,36.6,72.0,34.07998289136014,22.94,2.27,20.67,3.74,18.59,60.72
685.0,新北市,2015/01/20,新店,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,34.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
686.0,新北市,2015/01/20,新店,2.2,0.54,41.1,66.0,34.07998289136014,18.06,2.64,15.42,1.99,18.61,60.61
687.0,新北市,2015/01/20,淡水,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,26.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
688.0,新北市,2015/01/20,淡水,2.1,0.35,45.4,66.0,34.07998289136014,6.69,1.16,5.51,2.6251324651998202,17.116743780008733,69.75121397379911
689.0,新北市,2015/01/20,汐止,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
690.0,新北市,2015/01/20,汐止,4.4,0.51,31.5,76.0,34.07998289136014,28.73,5.02,23.7,1.81,17.94,68.1
691.0,新北市,2015/01/20,土城,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,36.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
692.0,新北市,2015/01/20,土城,2.9,0.61,38.4,71.0,34.07998289136014,20.02,2.43,17.59,1.68,18.69,60.55
693.0,新北市,2015/01/20,林口,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
694.0,新北市,2015/01/20,林口,2.9,0.42,42.8,75.0,34.07998289136014,16.88,1.78,15.1,3.2,16.53,69.78
695.0,新北市,2015/01/20,萬里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,31.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
696.0,新北市,2015/01/20,萬里,3.4,0.35,46.8,83.0,34.07998289136014,9.62,1.48,8.13,3.17,17.67,70.94
697.0,新北市,2015/01/19,板橋,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
698.0,新北市,2015/01/19,板橋,4.0,0.52,39.4,76.0,34.07998289136014,19.16,2.01,17.14,3.29,16.08,54.38
699.0,新北市,2015/01/19,三重,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
700.0,新北市,2015/01/19,三重,4.6,1.47,31.225284339457566,92.0,34.07998289136014,108.67,64.15,44.52,2.6251324651998202,16.54,53.42
701.0,新北市,2015/01/19,菜寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,33.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
702.0,新北市,2015/01/19,菜寮,2.8,0.48,38.3,71.0,34.07998289136014,17.12,2.32,14.8,3.63,16.16,53.53
703.0,新北市,2015/01/19,永和,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,33.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
704.0,新北市,2015/01/19,永和,2.8,0.54,44.1,68.0,34.07998289136014,18.67,4.36,14.31,3.22,16.36,60.92
705.0,新北市,2015/01/19,新莊,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
706.0,新北市,2015/01/19,新莊,4.0,0.46,44.6,85.0,34.07998289136014,15.87,1.91,13.95,5.44,16.17,55.85
707.0,新北市,2015/01/19,新店,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
708.0,新北市,2015/01/19,新店,2.5,0.44,48.3,66.0,34.07998289136014,11.17,1.28,9.87,2.61,16.23,55.79
709.0,新北市,2015/01/19,淡水,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,28.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
710.0,新北市,2015/01/19,淡水,2.7,0.36,47.7,74.0,34.07998289136014,6.73,0.66,6.03,2.6251324651998202,17.116743780008733,69.75121397379911
711.0,新北市,2015/01/19,汐止,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
712.0,新北市,2015/01/19,汐止,4.1,0.44,40.8,74.0,34.07998289136014,19.53,1.89,17.64,2.29,15.93,61.36
713.0,新北市,2015/01/19,土城,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,35.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
714.0,新北市,2015/01/19,土城,3.3,0.45,46.2,71.0,34.07998289136014,13.23,1.64,11.6,2.13,16.22,56.38
715.0,新北市,2015/01/19,林口,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,37.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
716.0,新北市,2015/01/19,林口,2.8,0.34,51.1,75.0,34.07998289136014,9.39,1.45,7.94,4.47,14.13,64.24
717.0,新北市,2015/01/19,萬里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,32.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
718.0,新北市,2015/01/19,萬里,3.1,0.32,55.9,92.0,34.07998289136014,8.7,2.4,6.31,8.39,16.49,61.72
719.0,新北市,2015/01/18,板橋,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,21.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
720.0,新北市,2015/01/18,板橋,1.9,0.45,31.1,41.0,34.07998289136014,16.53,3.26,13.26,2.54,16.92,60.3
721.0,新北市,2015/01/18,三重,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,16.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
722.0,新北市,2015/01/18,三重,2.7,1.51,31.225284339457566,55.0,34.07998289136014,90.81,57.19,33.62,2.6251324651998202,17.4,58.81
723.0,新北市,2015/01/18,菜寮,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,19.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
724.0,新北市,2015/01/18,菜寮,1.4,0.42,29.8,38.0,34.07998289136014,14.7,2.28,12.41,2.98,16.93,59.54
725.0,新北市,2015/01/18,永和,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,19.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
726.0,新北市,2015/01/18,永和,2.2,0.5,32.9,36.0,34.07998289136014,19.12,5.93,13.19,2.53,17.25,66.36
727.0,新北市,2015/01/18,新莊,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,17.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
728.0,新北市,2015/01/18,新莊,1.6,0.41,35.3,38.0,34.07998289136014,12.7,1.98,10.72,3.81,17.07,60.86
729.0,新北市,2015/01/18,新店,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,23.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
730.0,新北市,2015/01/18,新店,2.1,0.41,36.6,38.0,34.07998289136014,12.49,2.59,9.9,2.09,17.11,61.45
731.0,新北市,2015/01/18,淡水,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,13.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
732.0,新北市,2015/01/18,淡水,2.1,0.31,37.0,38.0,34.07998289136014,5.12,1.27,3.84,2.6251324651998202,17.116743780008733,69.75121397379911
733.0,新北市,2015/01/18,汐止,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,19.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
734.0,新北市,2015/01/18,汐止,5.0,0.37,31.1,37.0,34.07998289136014,16.51,2.36,14.16,1.93,16.65,68.32
735.0,新北市,2015/01/18,土城,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,25.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
736.0,新北市,2015/01/18,土城,2.2,0.42,35.3,41.0,34.07998289136014,12.36,1.67,10.69,1.75,17.05,61.56
737.0,新北市,2015/01/18,林口,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,21.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
738.0,新北市,2015/01/18,林口,2.3,0.31,37.5,39.0,34.07998289136014,9.26,1.55,7.71,2.65,14.68,72.4
739.0,新北市,2015/01/18,萬里,3.486537634408602,0.5538766709788703,31.225284339457566,68.8,17.0,24.49018486672399,6.15920894239037,18.32768271711092,2.6251324651998202,17.116743780008733,69.75121397379911
